            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2473134.500000000, A.D. 2059-Feb-10 00:00:00.0000,  7.968475081720967E+00,  2.875158110639458E+01, -7.757379055491744E-01, -3.042798489188236E-03,  8.592089896648613E-04,  5.212346571375227E-05,  1.723730301672032E-01,  2.984546499124615E+01,  1.396255229722224E-05,
2473144.500000000, A.D. 2059-Feb-20 00:00:00.0000,  7.938038073494194E+00,  2.876015549200728E+01, -7.752130826021552E-01, -3.044130747517873E-03,  8.563009831537871E-04,  5.287383981386441E-05,  1.723738203957455E-01,  2.984560181507683E+01,  1.413726415146845E-05,
2473154.500000000, A.D. 2059-Mar-02 00:00:00.0000,  7.907593239805744E+00,  2.876869838935511E+01, -7.746879452522563E-01, -3.045365498840554E-03,  8.523520129275306E-04,  5.272684868194706E-05,  1.723746168529122E-01,  2.984573971736040E+01,  1.335867362689859E-05,
2473164.500000000, A.D. 2059-Mar-12 00:00:00.0000,  7.877139208165318E+00,  2.877720998178622E+01, -7.741609792841861E-01, -3.045587625994677E-03,  8.492914739610425E-04,  5.228828194873378E-05,  1.723754182229192E-01,  2.984587847027590E+01,  1.371183743647882E-05,
2473174.500000000, A.D. 2059-Mar-22 00:00:00.0000,  7.846675616554654E+00,  2.878568848085481E+01, -7.736331790460285E-01, -3.046505827742706E-03,  8.467374420703744E-04,  5.292187979948394E-05,  1.723762141511136E-01,  2.984601628097075E+01,  1.434144885982119E-05,
2473184.500000000, A.D. 2059-Apr-01 00:00:00.0000,  7.816204142731823E+00,  2.879413475072390E+01, -7.731054649453356E-01, -3.048011422329332E-03,  8.429898052707241E-04,  5.320542260262958E-05,  1.723770121343981E-01,  2.984615444749343E+01,  1.367509968114977E-05,
2473194.500000000, A.D. 2059-Apr-11 00:00:00.0000,  7.785724232163039E+00,  2.880255003861295E+01, -7.725762930803928E-01, -3.048460735139384E-03,  8.394491488680345E-04,  5.262677920867123E-05,  1.723778180392770E-01,  2.984629398559766E+01,  1.350731507794894E-05,
2473204.500000000, A.D. 2059-Apr-21 00:00:00.0000,  7.755234627950053E+00,  2.881093270947745E+01, -7.720456691347223E-01, -3.048946260378257E-03,  8.369767577414414E-04,  5.291447588095093E-05,  1.723786208630341E-01,  2.984643299022218E+01,  1.433789550807528E-05,
2473214.500000000, A.D. 2059-May-01 00:00:00.0000,  7.724736725918434E+00,  2.881928247181685E+01, -7.715151351736463E-01, -3.050456651320717E-03,  8.336559917508447E-04,  5.354544241903249E-05,  1.723794213100769E-01,  2.984657158333139E+01,  1.407471088906106E-05,
2473224.500000000, A.D. 2059-May-11 00:00:00.0000,  7.694231035117745E+00,  2.882760111204523E+01, -7.709837636351159E-01, -3.051307204056288E-03,  8.297730370936645E-04,  5.310411218640077E-05,  1.723802299525166E-01,  2.984671159542955E+01,  1.346751819459415E-05,
2473234.500000000, A.D. 2059-May-21 00:00:00.0000,  7.663715943394439E+00,  2.883588782827378E+01, -7.704505694251349E-01, -3.051518381928412E-03,  8.270725999274280E-04,  5.296087528931726E-05,  1.723810397660464E-01,  2.984685181029572E+01,  1.415891057328909E-05,
2473244.500000000, A.D. 2059-May-31 00:00:00.0000,  7.633191995934309E+00,  2.884414129112554E+01, -7.699170714720424E-01, -3.052762705479710E-03,  8.242231204011559E-04,  5.371074073440014E-05,  1.723818443758685E-01,  2.984699112416783E+01,  1.441791815147327E-05,
2473254.500000000, A.D. 2059-Jun-10 00:00:00.0000,  7.602660566686264E+00,  2.885236307593917E+01, -7.693833468356974E-01, -3.054018560501108E-03,  8.202769307915656E-04,  5.362715803614385E-05,  1.723826546076468E-01,  2.984713141145146E+01,  1.363620182535391E-05,
2473264.500000000, A.D. 2059-Jun-20 00:00:00.0000,  7.572120376110987E+00,  2.886055354563763E+01, -7.688478319981727E-01, -3.054226029266319E-03,  8.171332933768668E-04,  5.314915491473461E-05,  1.723834703621367E-01,  2.984727265496296E+01,  1.390707989436638E-05,
2473274.500000000, A.D. 2059-Jun-30 00:00:00.0000,  7.541570905584724E+00,  2.886871088453356E+01, -7.683113876961415E-01, -3.055041883798221E-03,  8.146028622992620E-04,  5.374073436423215E-05,  1.723842808747072E-01,  2.984741299086425E+01,  1.458853111234714E-05,
2473284.500000000, A.D. 2059-Jul-10 00:00:00.0000,  7.511013833912007E+00,  2.887683579456166E+01, -7.677750636381060E-01, -3.056533949141797E-03,  8.109000769254992E-04,  5.408658367759152E-05,  1.723850926714951E-01,  2.984755354912090E+01,  1.397210864997600E-05,
2473294.500000000, A.D. 2059-Jul-20 00:00:00.0000,  7.480448762750842E+00,  2.888492964837661E+01, -7.672373721347986E-01, -3.057004715441293E-03,  8.072844238276720E-04,  5.351039541171073E-05,  1.723859126089510E-01,  2.984769551689052E+01,  1.372070657035863E-05,
2473304.500000000, A.D. 2059-Jul-30 00:00:00.0000,  7.449874340869463E+00,  2.889299089904693E+01, -7.666981559612321E-01, -3.057402612086798E-03,  8.047878740083235E-04,  5.373242544579968E-05,  1.723867300637047E-01,  2.984783705479358E+01,  1.454935905711618E-05,
2473314.500000000, A.D. 2059-Aug-09 00:00:00.0000,  7.419291864657819E+00,  2.890101907781610E+01, -7.661589985627444E-01, -3.058856438887265E-03,  8.015328130664407E-04,  5.439879867594696E-05,  1.723875445241059E-01,  2.984797807424058E+01,  1.436909058137816E-05,
2473324.500000000, A.D. 2059-Aug-19 00:00:00.0000,  7.388701997274675E+00,  2.890901599006626E+01, -7.656191105736851E-01, -3.059740935698510E-03,  7.976115485331772E-04,  5.400070244503984E-05,  1.723883669091680E-01,  2.984812046580007E+01,  1.371299336456111E-05,
2473334.500000000, A.D. 2059-Aug-29 00:00:00.0000,  7.358103133883768E+00,  2.891698100073560E+01, -7.650773828266709E-01, -3.059900502397584E-03,  7.948462386596751E-04,  5.379515740252366E-05,  1.723891912026282E-01,  2.984826318778844E+01,  1.435033739935545E-05,
2473344.500000000, A.D. 2059-Sep-08 00:00:00.0000,  7.327495661335865E+00,  2.892491266247992E+01, -7.645352703717790E-01, -3.061053630945298E-03,  7.920524223549849E-04,  5.453812850200898E-05,  1.723900100805328E-01,  2.984840497210244E+01,  1.469068844534601E-05,
2473354.500000000, A.D. 2059-Sep-18 00:00:00.0000,  7.296881041223407E+00,  2.893281245537731E+01, -7.639930126140664E-01, -3.062326811992594E-03,  7.881164248336505E-04,  5.451973298182161E-05,  1.723908339274773E-01,  2.984854761677903E+01,  1.391483319524835E-05,
2473364.500000000, A.D. 2059-Sep-28 00:00:00.0000,  7.266258099955191E+00,  2.894068091837627E+01, -7.634490127045167E-01, -3.062525509516832E-03,  7.848898080134063E-04,  5.400807783890579E-05,  1.723916638564078E-01,  2.984869131451884E+01,  1.410153235249555E-05,
2473374.500000000, A.D. 2059-Oct-08 00:00:00.0000,  7.235626167927506E+00,  2.894851622665290E+01, -7.629039889769522E-01, -3.063239548562075E-03,  7.823773491527433E-04,  5.455288018114676E-05,  1.723924888197603E-01,  2.984883415249548E+01,  1.482766592980321E-05,
2473384.500000000, A.D. 2059-Oct-18 00:00:00.0000,  7.204986908582760E+00,  2.895631891259498E+01, -7.623591097348482E-01, -3.064711511187384E-03,  7.787246092167573E-04,  5.495834296909972E-05,  1.723933143012067E-01,  2.984897708017731E+01,  1.426828860218296E-05,
2473394.500000000, A.D. 2059-Oct-28 00:00:00.0000,  7.174340083949632E+00,  2.896409046062007E+01, -7.618129586864767E-01, -3.065206381397731E-03,  7.750385258023779E-04,  5.439109529345334E-05,  1.723941480632292E-01,  2.984912144159643E+01,  1.393733225106935E-05,
2473404.500000000, A.D. 2059-Nov-07 00:00:00.0000,  7.143684262302838E+00,  2.897182942748135E+01, -7.612652172739164E-01, -3.065520849268540E-03,  7.725113597353092E-04,  5.454616105122265E-05,  1.723949799838614E-01,  2.984926548418870E+01,  1.475514375559243E-05,
2473414.500000000, A.D. 2059-Nov-17 00:00:00.0000,  7.113020628115613E+00,  2.897953517155179E+01, -7.607174941857056E-01, -3.066911986489830E-03,  7.693221112778735E-04,  5.524181349788286E-05,  1.723958083465958E-01,  2.984940891075006E+01,  1.465910245936070E-05,
2473424.500000000, A.D. 2059-Nov-27 00:00:00.0000,  7.082349992333818E+00,  2.898720949906632E+01, -7.601691463371456E-01, -3.067829263483407E-03,  7.653694697920186E-04,  5.489153860529038E-05,  1.723966442891894E-01,  2.984955364972339E+01,  1.396194245264804E-05,
2473434.500000000, A.D. 2059-Dec-07 00:00:00.0000,  7.051670773716245E+00,  2.899485194832480E+01, -7.596189517738776E-01, -3.067944189537802E-03,  7.625351429157930E-04,  5.462686202551401E-05,  1.723974828691890E-01,  2.984969884534938E+01,  1.453835765846978E-05,
2473444.500000000, A.D. 2059-Dec-17 00:00:00.0000,  7.020983197388780E+00,  2.900246096821746E+01, -7.590682868530968E-01, -3.069003637333252E-03,  7.597925448647080E-04,  5.535636589992122E-05,  1.723983159023929E-01,  2.984984308057747E+01,  1.495523420020569E-05,
2473454.500000000, A.D. 2059-Dec-27 00:00:00.0000,  6.990288798405588E+00,  2.901003792853172E+01, -7.585175509422436E-01, -3.070289507740244E-03,  7.558741580601246E-04,  5.540418376528753E-05,  1.723991532136709E-01,  2.984998805653114E+01,  1.419439746904866E-05,
2473464.500000000, A.D. 2060-Jan-06 00:00:00.0000,  6.959586521003732E+00,  2.901758353904153E+01, -7.579651301115957E-01, -3.070485846388670E-03,  7.525656183413540E-04,  5.486538706367566E-05,  1.723999971101728E-01,  2.985013417268096E+01,  1.429600740346311E-05,
2473474.500000000, A.D. 2060-Jan-16 00:00:00.0000,  6.928875551641311E+00,  2.902509598387695E+01, -7.574115929657915E-01, -3.071099575458823E-03,  7.500644555600732E-04,  5.535897198241710E-05,  1.724008363904440E-01,  2.985027948955523E+01,  1.505836904059846E-05,
2473484.500000000, A.D. 2060-Jan-26 00:00:00.0000,  6.898157522295180E+00,  2.903257562023436E+01, -7.568582145497232E-01, -3.072544205295754E-03,  7.464666079394015E-04,  5.582060595241396E-05,  1.724016754365685E-01,  2.985042476588827E+01,  1.456280906848847E-05,
2473494.500000000, A.D. 2060-Feb-05 00:00:00.0000,  6.867432357907143E+00,  2.904002402961211E+01, -7.563036643667195E-01, -3.073065769408710E-03,  7.427156890989243E-04,  5.526904272086178E-05,  1.724025228234708E-01,  2.985057148638219E+01,  1.415751709964618E-05,
2473504.500000000, A.D. 2060-Feb-15 00:00:00.0000,  6.836698560777553E+00,  2.904743988689439E+01, -7.557474657399663E-01, -3.073301706583533E-03,  7.401509722944343E-04,  5.535636268039927E-05,  1.724033690455582E-01,  2.985071800519467E+01,  1.495502017164870E-05,
2473514.500000000, A.D. 2060-Feb-25 00:00:00.0000,  6.805957192227193E+00,  2.905482238367373E+01, -7.551912362675982E-01, -3.074623558430377E-03,  7.370270599003656E-04,  5.607460015160189E-05,  1.724042112067092E-01,  2.985086382087782E+01,  1.494385397156560E-05,
2473524.500000000, A.D. 2060-Mar-06 00:00:00.0000,  6.775209203190276E+00,  2.906217330903526E+01, -7.546344856825195E-01, -3.075572002094662E-03,  7.330507140508378E-04,  5.577650007579665E-05,  1.724050605339352E-01,  2.985101087732838E+01,  1.421433577868531E-05,
2473534.500000000, A.D. 2060-Mar-16 00:00:00.0000,  6.744453051933021E+00,  2.906949237937346E+01, -7.540758916586234E-01, -3.075649474090324E-03,  7.301431340707913E-04,  5.545626054137312E-05,  1.724059132109429E-01,  2.985115851377565E+01,  1.472299844575332E-05,
2473544.500000000, A.D. 2060-Mar-26 00:00:00.0000,  6.713688800194494E+00,  2.907677795502526E+01, -7.535167379118269E-01, -3.076612427698872E-03,  7.274466444983975E-04,  5.616544438191659E-05,  1.724067602918123E-01,  2.985130518128166E+01,  1.521087780368416E-05,
2473554.500000000, A.D. 2060-Apr-05 00:00:00.0000,  6.682918041615170E+00,  2.908403128168997E+01, -7.529575797151153E-01, -3.077905935693618E-03,  7.235534548268422E-04,  5.627998070631259E-05,  1.724076109308500E-01,  2.985145246486537E+01,  1.447439680085729E-05,
2473564.500000000, A.D. 2060-Apr-15 00:00:00.0000,  6.652139848847578E+00,  2.909125323299373E+01, -7.523968024572953E-01, -3.078106292891545E-03,  7.201639877315565E-04,  5.572065363223112E-05,  1.724084685970239E-01,  2.985160096516000E+01,  1.449018983370690E-05,
2473574.500000000, A.D. 2060-Apr-25 00:00:00.0000,  6.621353272987170E+00,  2.909844201996784E+01, -7.518348192857450E-01, -3.078621168247662E-03,  7.176669690177555E-04,  5.615870638605455E-05,  1.724093220650529E-01,  2.985174873856838E+01,  1.527985084132042E-05,
2473584.500000000, A.D. 2060-May-05 00:00:00.0000,  6.590559898815542E+00,  2.910559782084713E+01, -7.512729990177909E-01, -3.080031376781285E-03,  7.141287768522580E-04,  5.667276500733647E-05,  1.724101745701755E-01,  2.985189634525469E+01,  1.485456632934292E-05,
2473594.500000000, A.D. 2060-May-15 00:00:00.0000,  6.559759814986744E+00,  2.911272229848710E+01, -7.507101104427232E-01, -3.080582227940456E-03,  7.103187305270579E-04,  5.614355263745947E-05,  1.724110353965483E-01,  2.985204539272081E+01,  1.438041854061868E-05,
2473604.500000000, A.D. 2060-May-25 00:00:00.0000,  6.528951473065905E+00,  2.911981425908115E+01, -7.501455236595794E-01, -3.080744392375910E-03,  7.077098404534553E-04,  5.616280081039894E-05,  1.724118957617818E-01,  2.985219436034312E+01,  1.514857452365334E-05,
2473614.500000000, A.D. 2060-Jun-04 00:00:00.0000,  6.498135801266167E+00,  2.912687273532627E+01, -7.495808487280090E-01, -3.081990678524691E-03,  7.046510866604407E-04,  5.689704181001483E-05,  1.724127516297822E-01,  2.985234254929368E+01,  1.522291334549896E-05,
2473624.500000000, A.D. 2060-Jun-14 00:00:00.0000,  6.467313881187673E+00,  2.913389948128183E+01, -7.490157531271916E-01, -3.082968392243394E-03,  7.006588491602807E-04,  5.665507162281766E-05,  1.724136141864463E-01,  2.985249189635044E+01,  1.446997001280308E-05,
2473634.500000000, A.D. 2060-Jun-24 00:00:00.0000,  6.436484226160957E+00,  2.914089439429402E+01, -7.484488276545592E-01, -3.083014711369093E-03,  6.976744343953318E-04,  5.628302191310243E-05,  1.724144807801070E-01,  2.985264194239151E+01,  1.490509599300366E-05,
2473644.500000000, A.D. 2060-Jul-04 00:00:00.0000,  6.405646734567878E+00,  2.914785576239422E+01, -7.478812503614043E-01, -3.083878516016892E-03,  6.950192470173823E-04,  5.696534196705046E-05,  1.724153418109678E-01,  2.985279102526362E+01,  1.545855818488593E-05,
2473654.500000000, A.D. 2060-Jul-14 00:00:00.0000,  6.374803043067408E+00,  2.915478469463668E+01, -7.473137267227603E-01, -3.085174552210994E-03,  6.911581879059635E-04,  5.714644199079636E-05,  1.724162056601135E-01,  2.985294059610662E+01,  1.475505277457305E-05,
2473664.500000000, A.D. 2060-Jul-24 00:00:00.0000,  6.343952362083956E+00,  2.916168221977463E+01, -7.467446579120905E-01, -3.085384326033416E-03,  6.876889621965642E-04,  5.657295407854224E-05,  1.724170769119531E-01,  2.985309144868636E+01,  1.468491958561092E-05,
2473674.500000000, A.D. 2060-Aug-03 00:00:00.0000,  6.313093617365441E+00,  2.916854659355463E+01, -7.461742974782839E-01, -3.085802348772372E-03,  6.851893249042150E-04,  5.695186326498750E-05,  1.724179444479454E-01,  2.985324165788709E+01,  1.549317910353835E-05,
2473684.500000000, A.D. 2060-Aug-13 00:00:00.0000,  6.282228331142506E+00,  2.917537781328488E+01, -7.456040940338012E-01, -3.087172009806097E-03,  6.817146148849764E-04,  5.751435869057127E-05,  1.724188103247686E-01,  2.985339157981159E+01,  1.514330606219878E-05,
2473694.500000000, A.D. 2060-Aug-23 00:00:00.0000,  6.251356754987460E+00,  2.918217760648512E+01, -7.450329281953031E-01, -3.087754070130980E-03,  6.778512558371451E-04,  5.701376888339991E-05,  1.724196844239854E-01,  2.985354292539938E+01,  1.460618394527598E-05,
2473704.500000000, A.D. 2060-Sep-02 00:00:00.0000,  6.220477305563973E+00,  2.918894492261949E+01, -7.444600233089718E-01, -3.087847607232876E-03,  6.751928330564670E-04,  5.696563088877385E-05,  1.724205587849044E-01,  2.985369431629954E+01,  1.533719119148521E-05,
2473714.500000000, A.D. 2060-Sep-12 00:00:00.0000,  6.189590769229236E+00,  2.919567864500426E+01, -7.438869654617474E-01, -3.089013328411166E-03,  6.721986131753885E-04,  5.770958416612540E-05,  1.724214282842744E-01,  2.985384486544856E+01,  1.549672770686823E-05,
2473724.500000000, A.D. 2060-Sep-22 00:00:00.0000,  6.158698347629290E+00,  2.920238047498570E+01, -7.433135832455665E-01, -3.090017526676524E-03,  6.681981551924158E-04,  5.752693220169133E-05,  1.724223039367121E-01,  2.985399647996823E+01,  1.472936379259318E-05,
2473734.500000000, A.D. 2060-Oct-02 00:00:00.0000,  6.127798624260127E+00,  2.920905049199070E+01, -7.427383949777905E-01, -3.090038455906290E-03,  6.651348404054701E-04,  5.710743383393185E-05,  1.724231842803958E-01,  2.985414890675198E+01,  1.508694339375795E-05,
2473744.500000000, A.D. 2060-Oct-12 00:00:00.0000,  6.096891335681651E+00,  2.921568692880884E+01, -7.421624610238513E-01, -3.090801652254548E-03,  6.625157582621797E-04,  5.775687505607941E-05,  1.724240591769428E-01,  2.985430039039326E+01,  1.569978777553646E-05,
2473754.500000000, A.D. 2060-Oct-22 00:00:00.0000,  6.065978145568769E+00,  2.922229074651933E+01, -7.415866298605541E-01, -3.092094513538179E-03,  6.586926187489177E-04,  5.800333094964760E-05,  1.724249361402921E-01,  2.985445223189023E+01,  1.503678500964864E-05,
2473764.500000000, A.D. 2060-Nov-01 00:00:00.0000,  6.035058410232067E+00,  2.922886311878393E+01, -7.410093347823608E-01, -3.092318221665448E-03,  6.551458148812437E-04,  5.742210570754279E-05,  1.724258208115646E-01,  2.985460540797273E+01,  1.488198999144354E-05,
2473774.500000000, A.D. 2060-Nov-11 00:00:00.0000,  6.004130941238365E+00,  2.923540236354653E+01, -7.404306671566716E-01, -3.092642825715550E-03,  6.526366365744714E-04,  5.773915239529385E-05,  1.724267023081280E-01,  2.985475803437141E+01,  1.569968671995428E-05,
2473784.500000000, A.D. 2060-Nov-21 00:00:00.0000,  5.973197183513486E+00,  2.924190829689683E+01, -7.398521406335794E-01, -3.093966086358107E-03,  6.492276225026286E-04,  5.834535721387505E-05,  1.724275814895145E-01,  2.985491025990963E+01,  1.542855586143065E-05,
2473794.500000000, A.D. 2060-Dec-01 00:00:00.0000,  5.942257549282797E+00,  2.924838269368782E+01, -7.392727591087694E-01, -3.094580334451361E-03,  6.453175080548642E-04,  5.787934129715595E-05,  1.724284687166414E-01,  2.985506387852462E+01,  1.483538811827525E-05,
2473804.500000000, A.D. 2060-Dec-11 00:00:00.0000,  5.911310436403330E+00,  2.925482465729476E+01, -7.386916070791232E-01, -3.094611541717240E-03,  6.426048061143532E-04,  5.776559118887678E-05,  1.724293569394069E-01,  2.985521766952909E+01,  1.552192556032700E-05,
2473814.500000000, A.D. 2060-Dec-21 00:00:00.0000,  5.880356481974531E+00,  2.926123293253515E+01, -7.381102304891252E-01, -3.095692385312296E-03,  6.396730503705811E-04,  5.851269580795480E-05,  1.724302400118680E-01,  2.985537056878598E+01,  1.576461839302163E-05,
2473824.500000000, A.D. 2060-Dec-31 00:00:00.0000,  5.849396996019456E+00,  2.926760915086012E+01, -7.375286208230978E-01, -3.096719132058327E-03,  6.356723788002662E-04,  5.839182699027662E-05,  1.724311286498759E-01,  2.985552443168745E+01,  1.499238439245740E-05,
2473834.500000000, A.D. 2061-Jan-10 00:00:00.0000,  5.818430646529577E+00,  2.927395357320389E+01, -7.369452389874815E-01, -3.096720843035382E-03,  6.325291794322006E-04,  5.793005786126450E-05,  1.724320225931780E-01,  2.985567921317212E+01,  1.526956033861604E-05,
2473844.500000000, A.D. 2061-Jan-20 00:00:00.0000,  5.787457011282507E+00,  2.928026439463455E+01, -7.363610168400440E-01, -3.097382737251808E-03,  6.299398460163298E-04,  5.854072300295861E-05,  1.724329112851479E-01,  2.985583308541680E+01,  1.593419607692997E-05,
2473854.500000000, A.D. 2061-Jan-30 00:00:00.0000,  5.756477764839954E+00,  2.928654241837847E+01, -7.357769372588736E-01, -3.098665627573669E-03,  6.261601378200573E-04,  5.885038821297398E-05,  1.724338012892543E-01,  2.985598718485089E+01,  1.531903433423835E-05,
2473864.500000000, A.D. 2061-Feb-09 00:00:00.0000,  5.725492416026313E+00,  2.929278895146728E+01, -7.351914816061698E-01, -3.098907547590253E-03,  6.225390400776288E-04,  5.826816226322823E-05,  1.724346992331730E-01,  2.985614265902085E+01,  1.508214915591225E-05,
2473874.500000000, A.D. 2061-Feb-19 00:00:00.0000,  5.694499674406940E+00,  2.929900239083455E+01, -7.346045781244539E-01, -3.099142831931459E-03,  6.200126334883890E-04,  5.852100724049272E-05,  1.724355945954067E-01,  2.985629768618593E+01,  1.589929162362129E-05,
2473884.500000000, A.D. 2061-Mar-01 00:00:00.0000,  5.663500893758938E+00,  2.930518237283716E+01, -7.340177901466182E-01, -3.100413082669201E-03,  6.166707390265761E-04,  5.916535450198314E-05,  1.724364870338037E-01,  2.985645220710434E+01,  1.570942791289741E-05,
2473894.500000000, A.D. 2061-Mar-11 00:00:00.0000,  5.632496643110752E+00,  2.931133070198170E+01, -7.334302549948630E-01, -3.101059987786673E-03,  6.127211817177503E-04,  5.873969278522262E-05,  1.724373872662368E-01,  2.985660807751830E+01,  1.506807957282574E-05,
2473904.500000000, A.D. 2061-Mar-21 00:00:00.0000,  5.601485317666127E+00,  2.931744664459317E+01, -7.328409276163184E-01, -3.101035732349516E-03,  6.099490929636712E-04,  5.856259873486807E-05,  1.724382892304724E-01,  2.985676424778456E+01,  1.570253197885967E-05,
2473914.500000000, A.D. 2061-Mar-31 00:00:00.0000,  5.570467399471132E+00,  2.932352881919962E+01, -7.322512981263133E-01, -3.102027216474822E-03,  6.070768507639236E-04,  5.930591620153574E-05,  1.724391858337921E-01,  2.985691948983700E+01,  1.602533755156515E-05,
2473924.500000000, A.D. 2061-Apr-10 00:00:00.0000,  5.539444294221832E+00,  2.932957877098383E+01, -7.316615209873737E-01, -3.103072279451129E-03,  6.030844839186923E-04,  5.924897640765719E-05,  1.724400873705564E-01,  2.985707558608890E+01,  1.525828094513096E-05,
2473934.500000000, A.D. 2061-Apr-20 00:00:00.0000,  5.508414767751767E+00,  2.933559693993263E+01, -7.310700153191776E-01, -3.103061324498043E-03,  5.998607007668395E-04,  5.875060881457927E-05,  1.724409947791353E-01,  2.985723269901398E+01,  1.545260771023543E-05,
2473944.500000000, A.D. 2061-Apr-30 00:00:00.0000,  5.477378243751884E+00,  2.934158150121391E+01, -7.304775750286665E-01, -3.103621224750866E-03,  5.972945005457527E-04,  5.931676097595291E-05,  1.724418972089448E-01,  2.985738894989186E+01,  1.616110276041290E-05,
2473954.500000000, A.D. 2061-May-10 00:00:00.0000,  5.446336391484007E+00,  2.934753309201846E+01, -7.298853073941937E-01, -3.104887049949574E-03,  5.935642478858998E-04,  5.968717265144624E-05,  1.724428002018714E-01,  2.985754529827045E+01,  1.560149303872957E-05,
2473964.500000000, A.D. 2061-May-20 00:00:00.0000,  5.415288877248059E+00,  2.935345313983225E+01, -7.292917572535946E-01, -3.105151199698177E-03,  5.898726889887618E-04,  5.911075077039732E-05,  1.724437112903595E-01,  2.985770304835206E+01,  1.528585761464741E-05,
2473974.500000000, A.D. 2061-May-30 00:00:00.0000,  5.384234321848778E+00,  2.935934013650757E+01, -7.286966905022185E-01, -3.105300838969070E-03,  5.873214292017963E-04,  5.929729213608188E-05,  1.724446204340477E-01,  2.985786046170200E+01,  1.609266386093628E-05,
2473984.500000000, A.D. 2061-Jun-09 00:00:00.0000,  5.353173975052325E+00,  2.936519354209187E+01, -7.281017042724242E-01, -3.106511284399587E-03,  5.840480871115562E-04,  5.997392759482100E-05,  1.724455260994801E-01,  2.985801727281060E+01,  1.598641436268775E-05,
2473994.500000000, A.D. 2061-Jun-19 00:00:00.0000,  5.322108557161114E+00,  2.937101517275425E+01, -7.275060780473861E-01, -3.107191050805209E-03,  5.800662751440405E-04,  5.959398415316962E-05,  1.724464392352785E-01,  2.985817537737301E+01,  1.530476316023084E-05,
2474004.500000000, A.D. 2061-Jun-29 00:00:00.0000,  5.291036476950541E+00,  2.937680446508442E+01, -7.269086479079078E-01, -3.107117860707167E-03,  5.772296740079582E-04,  5.935603854674159E-05,  1.724473548319181E-01,  2.985833390801684E+01,  1.587975100437766E-05,
2474014.500000000, A.D. 2061-Jul-09 00:00:00.0000,  5.259958057258123E+00,  2.938255992492282E+01, -7.263108330227008E-01, -3.108016094562933E-03,  5.744138807875645E-04,  6.008887498433928E-05,  1.724482649373218E-01,  2.985849148788266E+01,  1.627921405928532E-05,
2474024.500000000, A.D. 2061-Jul-19 00:00:00.0000,  5.228874785694384E+00,  2.938828299566242E+01, -7.257129492075675E-01, -3.109075705690435E-03,  5.704379412318891E-04,  6.009766786534851E-05,  1.724491793069861E-01,  2.985864980608230E+01,  1.552683833026566E-05,
2474034.500000000, A.D. 2061-Jul-29 00:00:00.0000,  5.197785538330350E+00,  2.939397429195943E+01, -7.251133899086128E-01, -3.109058320586914E-03,  5.671333268854075E-04,  5.956860150198259E-05,  1.724501000601861E-01,  2.985880922955691E+01,  1.563659353774237E-05,
2474044.500000000, A.D. 2061-Aug-08 00:00:00.0000,  5.166689591083059E+00,  2.939963198720993E+01, -7.245128030536618E-01, -3.109516202267066E-03,  5.645843346287111E-04,  6.008530411733982E-05,  1.724510161801475E-01,  2.985896785081113E+01,  1.638148038492373E-05,
2474054.500000000, A.D. 2061-Aug-18 00:00:00.0000,  5.135588591663874E+00,  2.940525654606444E+01, -7.239124089897889E-01, -3.110758484524940E-03,  5.609092610916811E-04,  6.051378794943966E-05,  1.724519321283267E-01,  2.985912644232216E+01,  1.588453218218060E-05,
2474064.500000000, A.D. 2061-Aug-28 00:00:00.0000,  5.104482367236670E+00,  2.941084950219706E+01, -7.233108308370478E-01, -3.111047925024772E-03,  5.571514977039854E-04,  5.994967118544945E-05,  1.724528562491397E-01,  2.985928644888088E+01,  1.549425256015149E-05,
2474074.500000000, A.D. 2061-Sep-07 00:00:00.0000,  5.073369464052199E+00,  2.941640945746839E+01, -7.227076745853904E-01, -3.111115598232307E-03,  5.545687295301483E-04,  6.006855116137088E-05,  1.724537790977923E-01,  2.985944623517183E+01,  1.628194770271365E-05,
2474084.500000000, A.D. 2061-Sep-17 00:00:00.0000,  5.042251015930726E+00,  2.942193570087727E+01, -7.221045548668227E-01, -3.112260262806165E-03,  5.513645886937205E-04,  6.077150238898463E-05,  1.724546979740691E-01,  2.985960533366726E+01,  1.626051718384368E-05,
2474094.500000000, A.D. 2061-Sep-27 00:00:00.0000,  5.011127887412827E+00,  2.942743004200810E+01, -7.215009006498765E-01, -3.112972183671240E-03,  5.473571765184455E-04,  6.044178227064464E-05,  1.724556239282818E-01,  2.985976565766928E+01,  1.554615339681667E-05,
2474104.500000000, A.D. 2061-Oct-07 00:00:00.0000,  4.979998517049400E+00,  2.943289209341411E+01, -7.208954410710519E-01, -3.112856393305109E-03,  5.444518011070387E-04,  6.014605462281221E-05,  1.724565530563721E-01,  2.985992653121119E+01,  1.605536010023812E-05,
2474114.500000000, A.D. 2061-Oct-17 00:00:00.0000,  4.948863065810419E+00,  2.943832026307632E+01, -7.202895098936961E-01, -3.113658980599596E-03,  5.416886043923639E-04,  6.086213525599747E-05,  1.724574766443678E-01,  2.986008644551545E+01,  1.652682197249598E-05,
