            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2451984.500000000, A.D. 2001-Mar-16 00:00:00.0000,  1.253173184466161E+00,  4.905149111315133E+00, -4.839153939605038E-02, -7.404272755081752E-03,  2.227940265440128E-03,  1.564936322174436E-04,  2.924105209309554E-02,  5.062931223667355E+00,  3.243121633769621E-04,
2451994.500000000, A.D. 2001-Mar-26 00:00:00.0000,  1.178987704566394E+00,  4.926865777991358E+00, -4.682133958739163E-02, -7.431274839701911E-03,  2.115782024485765E-03,  1.575713729017210E-04,  2.925983304353891E-02,  5.066183044433144E+00,  3.267577715979225E-04,
2452004.500000000, A.D. 2001-Apr-05 00:00:00.0000,  1.104534243268055E+00,  4.947467644981842E+00, -4.524040236202111E-02, -7.459291159208942E-03,  2.003416438419935E-03,  1.585711077665460E-04,  2.927878991815357E-02,  5.069465325524949E+00,  3.285596340011687E-04,
2452014.500000000, A.D. 2001-Apr-15 00:00:00.0000,  1.029831521790309E+00,  4.966944151423673E+00, -4.364936810492694E-02, -7.481613283212016E-03,  1.892260409579297E-03,  1.596357619653612E-04,  2.929787439620228E-02,  5.072769700466475E+00,  3.325565087533473E-04,
2452024.500000000, A.D. 2001-Apr-25 00:00:00.0000,  9.548939371099053E-01,  4.985301883655277E+00, -4.204834864592887E-02, -7.505092337937632E-03,  1.779212831417361E-03,  1.605684666711715E-04,  2.931712803327983E-02,  5.076103364385911E+00,  3.342316238036406E-04,
2452034.500000000, A.D. 2001-May-05 00:00:00.0000,  8.797418989018078E-01,  5.002532648878266E+00, -4.043789820565267E-02, -7.525849356142773E-03,  1.666807037281370E-03,  1.614978745480798E-04,  2.933651436869498E-02,  5.079460004310267E+00,  3.368312741698682E-04,
2452044.500000000, A.D. 2001-May-15 00:00:00.0000,  8.043907700139110E-01,  5.018636101237865E+00, -3.881838170781773E-02, -7.543521864257131E-03,  1.554736468500778E-03,  1.624344914403623E-04,  2.935603402127213E-02,  5.082839727385665E+00,  3.400484485707471E-04,
2452054.500000000, A.D. 2001-May-25 00:00:00.0000,  7.288579042016770E-01,  5.033615015688275E+00, -3.719003430793735E-02, -7.562200438000547E-03,  1.440385165911364E-03,  1.632165743582020E-04,  2.937570627130409E-02,  5.086245871891326E+00,  3.406254535759918E-04,
2452064.500000000, A.D. 2001-Jun-04 00:00:00.0000,  6.531626253890249E-01,  5.047460678706275E+00, -3.555347501986127E-02, -7.577097384403411E-03,  1.328370314763457E-03,  1.640699335630392E-04,  2.939548468893306E-02,  5.089670398746572E+00,  3.438310768120673E-04,
2452074.500000000, A.D. 2001-Jun-14 00:00:00.0000,  5.773196068286164E-01,  5.060180049485298E+00, -3.390885039177025E-02, -7.591243929727162E-03,  1.215710007103519E-03,  1.648575674391552E-04,  2.941540709491013E-02,  5.093119856411458E+00,  3.462607364804830E-04,
2452084.500000000, A.D. 2001-Jun-24 00:00:00.0000,  5.013479708094057E-01,  5.071766949375691E+00, -3.225671066928458E-02, -7.603113892448213E-03,  1.101697994747353E-03,  1.655598131276540E-04,  2.943543800552999E-02,  5.096588101072865E+00,  3.473714779458402E-04,
2452094.500000000, A.D. 2001-Jul-04 00:00:00.0000,  4.252640352817349E-01,  5.082222553853644E+00, -3.059740268804644E-02, -7.613177671404838E-03,  9.897379766632952E-04,  1.663054361013701E-04,  2.945558049431670E-02,  5.100075664894985E+00,  3.504594073869383E-04,
2452104.500000000, A.D. 2001-Jul-14 00:00:00.0000,  3.490846896759304E-01,  5.091550202978460E+00, -2.893119549230875E-02, -7.622197244868030E-03,  8.759052106026275E-04,  1.669373127148248E-04,  2.947584914897360E-02,  5.103585073660353E+00,  3.515358852721842E-04,
2452114.500000000, A.D. 2001-Jul-24 00:00:00.0000,  2.728281385628414E-01,  5.099743341124067E+00, -2.725869514574632E-02, -7.628476349576662E-03,  7.623899619146535E-04,  1.675504713732864E-04,  2.949620054025262E-02,  5.107108807827768E+00,  3.528734142310662E-04,
2452124.500000000, A.D. 2001-Aug-03 00:00:00.0000,  1.965103916211941E-01,  5.106810353792856E+00, -2.558002473602061E-02, -7.635129313863964E-03,  6.504892531604159E-04,  1.681561988312581E-04,  2.951667493232193E-02,  5.110653838921838E+00,  3.555790744345307E-04,
